Unique ID,Name,Address,Type,Capacity,LAT,LONG,County,Address,City,State,Zip,MailingAddress,MailingCity,MailingState,MailingZip,Phone,Operation_Months,Operation_Days,Hours_Open,Hours_Close,Infant_0_To_12mos,Toddler_13mos_To_2yrs,Preschool_3yrs_To_4yrs,Pre_K_Served,School_Age_5yrs_Plus,Ages_Other_Than_Pre_K_Served,Accepts_Child_Care_Subsidy,Has_Evening_Care,Has_Drop_In_Care,Has_School_Age_Summer_Care,Has_Transport_ToFrom_School,Has_Transport_ToFrom_Home,Has_Cacfp,Accreditation_Status,Provider_Type,Exemption_Category,Available_PreK_Slots,Funded_PreK_Slots,QR_Participant,QR_Rated,QR_Rating
EX-42392,Hope Academy of Macon,"151 Madison Street, Macon, GA",Exempt Only,,32.846446,-83.638868,Bibb,151 Madison Street,Macon,GA,31201,,,,,(478) 742-3134,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,4:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-42392,Hope Academy of Macon,"151 Madison Street, Macon, GA",Exempt Only,,32.846446,-83.638868,Bibb,151 Madison Street,Macon,GA,31201,,,,,(478) 742-3134,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,8:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private b/after school/accredited,N/A,,FALSE,FALSE,
EX-42392,Hope Academy of Macon,"151 Madison Street, Macon, GA",Exempt Only,,32.846446,-83.638868,Bibb,151 Madison Street,Macon,GA,31201,,,,,(478) 742-3134,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42393,"Alpha-Omega Outreach Inc. ""Chosen Generation""","3858 A Glenwood Road, Decatur, GA",Exempt Only,,33.7385148,-84.25936,DeKalb,3858 A Glenwood Road,Decatur,GA,30032,P.O. Box 361093,Decatur,GA,30032,(404) 553-2962,JUN JUL AUG,MO TU WE TH FR,11:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42397,Smoke Rise Elementary School,"1991 Silver Hill Rd, Stone Mountain, GA",Exempt Only,,33.837415,-84.160248,DeKalb,1991 Silver Hill Rd,Stone Mountain,GA,30087,3770 North Decatur Road,Decatur,GA,20032,(770) 939-6714,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,12:00 AM,12:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,School Board-Operated AS Program,N/A,,FALSE,FALSE,
EX-42401,Venetian Hills Elementary School,"1910 Venetian Drive  Sw, Atlanta, GA",Exempt Only,,33.71437,-84.4500152,Fulton,1910 Venetian Drive  Sw,Atlanta,GA,30311,,,,,(404) 802-4550,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,No pay,N/A,,FALSE,FALSE,
EX-42402,Palz,"225 Technology Parkway, McDonough, GA",Exempt Only,,33.5004927,-84.1861624,Henry,225 Technology Parkway,McDonough,GA,30253,,,,,(770) 507-2094,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO WE FR,9:00 AM,11:30 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42402,Palz,"225 Technology Parkway, McDonough, GA",Exempt Only,,33.5004927,-84.1861624,Henry,225 Technology Parkway,McDonough,GA,30253,,,,,(770) 507-2094,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO WE FR,9:00 AM,12:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42405,The Seton Consortium,"1908 Waleska Highway 108, Jasper, GA",Exempt Only,,34.410807,-84.4191471,Pickens,1908 Waleska Highway 108,Jasper,GA,30143,,,,,(706) 253-2839,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TH,8:00 AM,3:15 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-42406,SouthCrest Church,"365 International Park, Newnan, GA",Exempt Only,,33.4109416,-84.7282096,Coweta,365 International Park,Newnan,GA,30265,365 International Park,Newnan,GA,30263,(770) 252-4446,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,TU TH,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42409,Prince of Peace  - Mother's Day Out,"3703 Old Petersburg Road, Martinez, GA",Exempt Only,,33.523322,-82.0883416,Columbia,3703 Old Petersburg Road,Martinez,GA,30907,3703 Old Petersburg Road,Martinez,GA,30907,(706) 860-1655,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,TU TH,8:45 AM,12:45 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42416,Little Linguists International,"2806 North Martin Street, East Point, GA",Exempt Only,,33.6786765,-84.4378209,Fulton,2806 North Martin Street,East Point,GA,30344,,,,,(404) 768-2111,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-42416,Little Linguists International,"2806 North Martin Street, East Point, GA",Exempt Only,,33.6786765,-84.4378209,Fulton,2806 North Martin Street,East Point,GA,30344,,,,,(404) 768-2111,JUN JUL AUG,MO TU WE TH FR,7:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42416,Little Linguists International,"2806 North Martin Street, East Point, GA",Exempt Only,,33.6786765,-84.4378209,Fulton,2806 North Martin Street,East Point,GA,30344,,,,,(404) 768-2111,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private 4 s/accredited,N/A,,FALSE,FALSE,
EX-42419,Africa's Children's Fund - Project EXCEL,"2370 Union Road  SW, Atlanta, GA",Exempt Only,,33.691313,-84.57859,Fulton,2370 Union Road  SW,Atlanta,GA,30331,,,,,(770) 465-6610,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH,4:00 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,No Pay,N/A,,FALSE,FALSE,
EX-42420,Bright Beginnings Preschool,"680 Tom Brewer Road, Loganville, GA",Exempt Only,,33.8270377,-83.8637976,Walton,680 Tom Brewer Road,Loganville,GA,30052,,,,,(770) 466-2770,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,TU WE TH FR,9:30 AM,1:30 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42420,Bright Beginnings Preschool,"680 Tom Brewer Road, Loganville, GA",Exempt Only,,33.8270377,-83.8637976,Walton,680 Tom Brewer Road,Loganville,GA,30052,,,,,(770) 466-2770,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:30 AM,1:30 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42423,Faith 365 Summer Camp,"65 Atlanta St., Marietta, GA",Exempt Only,,33.9501974,-84.548789,Cobb,65 Atlanta St.,Marietta,GA,30060,,,,,0,JUN JUL AUG,MO TU WE TH FR,8:00 AM,4:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42431,Boys & Girls Clubs of Central Georgia - Warner Robins,"115 Wallace Drive, Warner Robins, GA",Exempt Only,,32.635516,-83.621611,Houston,115 Wallace Drive,Warner Robins,GA,31093,2890 GA Highway 212  Suite A-231,Conyers,GA,30094,(478) 923-7488,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,9:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,National non-profit/5 & up,N/A,,FALSE,FALSE,
EX-42432,Adventures Express Day Camp,"7545 Main St.  Bldg 200, Woodstock, GA",Exempt Only,,34.1144504,-84.5126392,Cherokee,7545 Main St.  Bldg 200,Woodstock,GA,30188,,,,,(770) 924-7768,JUN JUL AUG,MO TU WE TH FR,6:30 AM,6:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-42448,Bulloch County Board of Commissioners - Portal Afterschool,"328 Grady Street South, Portal, GA",Exempt Only,,32.536132,-81.933601,Bulloch,328 Grady Street South,Portal,GA,30450,P.O. Box 408,Statesboro,GA,30459,(912) 489-9058,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:15 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-42450,Vidalia Heritage Academy,"101 East First Street, Vidalia, GA",Exempt Only,,32.2170733,-82.4129708,Toombs,101 East First Street,Vidalia,GA,30474,P.O. Box 2005,Vidalia,GA,30474,(912) 537-8776,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,7:45 AM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Religious/faith-based,N/A,,FALSE,FALSE,
EX-42457,Center for Early Education,"148 Church Street, Marietta, GA",Exempt Only,,33.9550615,-84.5495739,Cobb,148 Church Street,Marietta,GA,30060,148 Church Street,Marietta,GA,30060,(770) 424-8797,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42457,Center for Early Education,"148 Church Street, Marietta, GA",Exempt Only,,33.9550615,-84.5495739,Cobb,148 Church Street,Marietta,GA,30060,148 Church Street,Marietta,GA,30060,(770) 424-8797,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42465,First Baptist Church Preschool,"214 South Main Street, Sylvania, GA",Exempt Only,,32.7488827,-81.6366009,Screven,214 South Main Street,Sylvania,GA,30467,211 Avondale Dr.,Sylvania,GA,30467,(912) 564-2395,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,12:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42465,First Baptist Church Preschool,"214 South Main Street, Sylvania, GA",Exempt Only,,32.7488827,-81.6366009,Screven,214 South Main Street,Sylvania,GA,30467,211 Avondale Dr.,Sylvania,GA,30467,(912) 564-2395,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,12:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42473,Walnut Grove United Methodist Church Preschool,"940 Church Way, Loganville, GA",Exempt Only,,33.7432451,-83.8541983,Walton,940 Church Way,Loganville,GA,30052,2981 Old Hwy 138,Monroe,GA,30655,(404) 992-0992,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:30 AM,12:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42473,Walnut Grove United Methodist Church Preschool,"940 Church Way, Loganville, GA",Exempt Only,,33.7432451,-83.8541983,Walton,940 Church Way,Loganville,GA,30052,2981 Old Hwy 138,Monroe,GA,30655,(404) 992-0992,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:30 AM,12:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42474,Abiding Grace Lutheran Preschool,"550 Highway 212 N., Covington, GA",Exempt Only,,33.4148894,-83.8431871,Newton,550 Highway 212 N.,Covington,GA,30016,,,,,(770) 385-7691,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:00 AM,12:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42475,Whitefoord Computer Clubhouse,"1362 Wylie Street, Atlanta, GA",Exempt Only,,33.751774,-84.343007,DeKalb,1362 Wylie Street,Atlanta,GA,30317,1353 George W. Brumley Way,Atlanta,GA,30317,(404) 688-0809,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,7:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Instructional/single skill AS,N/A,,FALSE,FALSE,
EX-42476,Mt. Olive Community Outreach Center Inc. @ Robert Harvey Elementary,"1305 East 2nd Avenue, Albany, GA",Exempt Only,,31.586882,-84.1214789,Dougherty,1305 East 2nd Avenue,Albany,GA,31705,302 Adkins Street,Albany,GA,31705,(229) 435-1033,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,TU WE TH FR,7:15 AM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,No pay,N/A,,FALSE,FALSE,
EX-42478,Summer Reading Program,"35 Whitefoord Avenue, Atlanta, GA",Exempt Only,,33.7528767,-84.3424144,DeKalb,35 Whitefoord Avenue,Atlanta,GA,30317,1353 George W. Brumley Way,Atlanta,GA,30317,(678) 488-4146,JUN JUL AUG,MO TU WE TH FR,8:00 AM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42484,Camp Hallelujah,"4712 Bull Street, Savannah, GA",Exempt Only,,32.0351477,-81.1083589,Chatham,4712 Bull Street,Savannah,GA,31405,4712 Bull Street,Savannah,GA,31405,(912) 356-9220,MAY JUN JUL AUG,MO TU WE TH FR,8:00 AM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42485,Pleasant Hill Community After School Program,"283 Grant Ave, Macon, GA",Exempt Only,,32.8479794,-83.6470095,Bibb,283 Grant Ave,Macon,GA,31201,,,,,,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH,4:00 PM,7:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,No pay,N/A,,FALSE,FALSE,
EX-42486,Jacob's Ladder Preschool,"4583 Church Street, Acworth, GA",Exempt Only,,34.0665135,-84.6835821,Cobb,4583 Church Street,Acworth,GA,30101,,,,,(770) 974-3021,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH,9:15 AM,1:15 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42486,Jacob's Ladder Preschool,"4583 Church Street, Acworth, GA",Exempt Only,,34.0665135,-84.6835821,Cobb,4583 Church Street,Acworth,GA,30101,,,,,(770) 974-3021,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH,9:15 AM,1:15 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42488,Glynn County Schools- Altama Elementary,"5505 Altama Avenue, Brunswick, GA",Exempt Only,,31.209669,-81.482457,Glynn,5505 Altama Avenue,Brunswick,GA,31525,5505 Altama Avenue,Brunswick,GA,31525,(912) 264-3563,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:45 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-42490,Chinese Tutoring Program,"1994 Clairmont Road, Decatur, GA",Exempt Only,,33.8131842,-84.3080448,DeKalb,1994 Clairmont Road,Decatur,GA,30033,,,,,(678) 439-8891,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO WE FR,3:00 PM,5:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Educ/specialized svcs/5 & up,N/A,,FALSE,FALSE,
EX-42494,Jenkins County High School,"433 Barney Ave, Millen, GA",Exempt Only,,32.8088275,-81.9401961,Jenkins,433 Barney Ave,Millen,GA,30442,527 Barney Ave,Millen,GA,30442,(478) 982-4791,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,School Board-Operated AS Program,N/A,,FALSE,FALSE,
EX-42494,Jenkins County High School,"433 Barney Ave, Millen, GA",Exempt Only,,32.8088275,-81.9401961,Jenkins,433 Barney Ave,Millen,GA,30442,527 Barney Ave,Millen,GA,30442,(478) 982-4791,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government Operated,N/A,,FALSE,FALSE,
EX-42497,Sunrise Preparatory Academy,"799 Hutchens Road, Atlanta, GA",Exempt Only,,33.6677097,-84.3633851,Fulton,799 Hutchens Road,Atlanta,GA,30354,,,,,(404) 345-1819,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-42500,College for Kids & Mercer Youth University,"3001 Mercer University Dr., Atlanta, GA",Exempt Only,,33.8732571,-84.2625287,DeKalb,3001 Mercer University Dr.,Atlanta,GA,30341,1400 Coleman Avenue,Macon,GA,31207,(678) 547-6370,JUN,MO TU WE TH FR,9:00 AM,4:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42508,Baldwin County School After School Program-Child and Family Development,"100 North ABC Street, Milledgeville, GA",Exempt Only,,33.0892359,-83.2661051,Baldwin,100 North ABC Street,Milledgeville,GA,31061,,,,,(478) 251-7847,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,5:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Government,N/A,,FALSE,FALSE,
EX-42509,M. A. Evans Academy,"345 Edwards Avenue, Macon, GA",Exempt Only,,32.8280477,-83.672625,Bibb,345 Edwards Avenue,Macon,GA,31204,,,,,(478) 745-0333,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:30 AM,3:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
EX-42510,Martinez United Methodist Church & Preschool,"3614 Washington Road, Martinez, GA",Exempt Only,,33.514914,-82.078538,Columbia,3614 Washington Road,Martinez,GA,30907,,,,,(706) 863-6541,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH,9:30 AM,1:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42510,Martinez United Methodist Church & Preschool,"3614 Washington Road, Martinez, GA",Exempt Only,,33.514914,-82.078538,Columbia,3614 Washington Road,Martinez,GA,30907,,,,,(706) 863-6541,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,TU TH,9:30 AM,1:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42511,Mars Hill Church Preschool,"3385 Mars Hill Road, Acworth, GA",Exempt Only,,34.0374962,-84.6928126,Cobb,3385 Mars Hill Road,Acworth,GA,30101,,,,,(770) 974-4395,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42511,Mars Hill Church Preschool,"3385 Mars Hill Road, Acworth, GA",Exempt Only,,34.0374962,-84.6928126,Cobb,3385 Mars Hill Road,Acworth,GA,30101,,,,,(770) 974-4395,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO WE,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42512,McIntyre Court Boys & Girls Club,"2101 Albany Street, Brunswick, GA",Exempt Only,,31.1587175,-81.4928343,Glynn,2101 Albany Street,Brunswick,GA,31520,2101 Albany Street,Brunswick,GA,31520,(912) 262-6011,JUN JUL AUG,MO TU WE TH FR,12:00 AM,12:00 AM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day Camp,N/A,,FALSE,FALSE,
EX-42513,Johns Creek UMC Preschool,"11180 Medlock Bridge Road, Johns Creek, GA",Exempt Only,,34.050884,-84.174189,Fulton,11180 Medlock Bridge Road,Johns Creek,GA,30097,4675 Weathervane Drive,Johns Creek,GA,30022,(770) 497-8215,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,9:00 AM,1:00 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Parent s am/pm out,N/A,,FALSE,FALSE,
EX-42513,Johns Creek UMC Preschool,"11180 Medlock Bridge Road, Johns Creek, GA",Exempt Only,,34.050884,-84.174189,Fulton,11180 Medlock Bridge Road,Johns Creek,GA,30097,4675 Weathervane Drive,Johns Creek,GA,30022,(770) 497-8215,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,9:30 AM,1:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,4 hr program/2-6 yrs,N/A,,FALSE,FALSE,
EX-42517,Jonesboro United Methodist Preschool and Primary,"142 South Main Street, Jonesboro, GA",Exempt Only,,33.5196782,-84.3548211,Clayton,142 South Main Street,Jonesboro,GA,30236,142 South Main Street,Jonesboro,GA,30236,(770) 478-0041,JUN JUL AUG,MO TU WE TH FR,8:30 AM,12:30 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Day camp,N/A,,FALSE,FALSE,
EX-42517,Jonesboro United Methodist Preschool and Primary,"142 South Main Street, Jonesboro, GA",Exempt Only,,33.5196782,-84.3548211,Clayton,142 South Main Street,Jonesboro,GA,30236,142 South Main Street,Jonesboro,GA,30236,(770) 478-0041,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,2:15 PM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,EXMT,Private educ/5 & up/school day,N/A,,FALSE,FALSE,
