Unique ID	Name	Address	Type	Capacity	LAT	LONG	Phone	License/Registration Duration	Expiration	Adminisrator	Hours	Ages	Inspector	Subsidy?
42582	New Berean Baptist Church	"3600 Bamboo Road, PORTSMOUTH, VA  23703"	Religious Exempt Child Day Center	45	36.876605	-76.408956	(757) 483-4821	Exempt	"Jan. 30, 2019"	Ms. Janis M Mann		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
27884	New Hope Baptist Church	"2315 Blue Ridge Boulevard, ROANOKE, VA  24012"	Religious Exempt Child Day Center	200	37.3551907	-79.8376839	(540) 977-6610	Exempt	"Aug. 13, 2018"	Renee  Grantham		Not Available	"6:30 AM  - 6:00 PM,   Monday - Friday"	
24120	New Life Assembly of God	"9 Mahan Road, FARMVILLE, VA  23901"	Religious Exempt Child Day Center	17	37.3341822	-78.3871137	(434) 392-6549	Exempt	"Oct. 3, 2018"	Ms. Stephanie  Baldwin		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
33782	New Temple Grove Ministries	"3972 South Military Highway, CHESAPEAKE, VA  23323"	Religious Exempt Child Day Center	79	36.7727688	-76.3836983	(757) 241-3004	Exempt	25-Apr-19	Ms. Phyllis  Belangia		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
38465	Norfolk Apostolic Church	"3131 Azalea Garden Road, NORFOLK, VA  23513"	Religious Exempt Child Day Center	60	36.8821234	-76.2253704	(757) 309-4651	Exempt	"Aug. 3, 2019"	Ms. Terri  Etheridge		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
36720	North Bristol Baptist Church	"46 Church Street, BRISTOL, VA  24201"	Religious Exempt Child Day Center	65	36.6115489	-82.1928124	(276) 644-9148	Exempt	"Sept. 20, 2019"	Ms. Penny  Potter		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
42241	Orchard Hills Church	"6032 Cloverdale Road, ROANOKE, VA  24019"	Religious Exempt Child Day Center	90	37.344555	-79.877551	(540) 627-6133	Exempt	26-Jul-19	Michelle  Stephenson		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
34702	Petersburg First Assembly of God	"25213 Ferndale Road, PETERSBURG, VA  23803"	Religious Exempt Child Day Center	48	37.2167559	-77.469099	(804) 732-2591	Exempt	"Nov. 28, 2018"	Ms. Christi  Walker		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
35305	Prevailing Word Ministries	"1664 Mountain Road, GLEN ALLEN, VA  23060"	Religious Exempt Child Day Center	81	37.6515421	-77.4690293	(804) 515-0037	Exempt	23-May-19	Mrs. Gloria  Garner		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
10955	Princess Anne Plaza Baptist Church	"245 South Rosemont Road, VIRGINIA BEACH, VA  23452"	Religious Exempt Child Day Center	150	36.8315891	-76.0961589	(757) 486-4227	Exempt	"Jan. 28, 2019"	Ms. Karen  Dickerson		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
8140	Providence Baptist Church - Chesapeake	"501 Providence Road, CHESAPEAKE, VA  23325"	Religious Exempt Child Day Center	150	36.8005533	-76.2428022	(757) 523-6480	Exempt	"Dec. 7, 2018"	Mr. Brian  Heath		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
24323	Radford Worship Center	"1820 Second Street, RADFORD, VA  24141"	Religious Exempt Child Day Center	130	37.117045	-80.5884081	(540) 267-3000	Exempt	"Oct. 22, 2018"	Mr. Christopher  Blackburn		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
21375	River of Love Ministries	"2206 East Hundred Road, CHESTER, VA  23836"	Religious Exempt Child Day Center	90	37.327411	-77.3180387	(804) 530-1004	Exempt	8-May-19	Ms. Crystal  Hepburn		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
36124	Rock Church Ministries	"4916 Massaponax Church Road, FREDERICKSBURG, VA  22407-8753"	Religious Exempt Child Day Center	41	38.193112	-77.5051019	(540) 710-1695	Exempt	1-Apr-19	Rev. Mark  Lipscomb		Not Available	"6:30 AM  - 6:00 PM,   Monday - Friday"	
41438	Rustburg Baptist Church	"286 Rocky Road, RUSTBURG, VA  24588"	Religious Exempt Child Day Center	78	37.2695873	-79.1028404	(434) 329-2730	Exempt	"Aug. 19, 2018"	Lisa  Jefferson		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
32334	Saint Patrick Catholic School	"1000 Bolling Avenue, NORFOLK, VA  23508"	Religious Exempt Child Day Center	150	36.8928748	-76.2987094	(757) 440-5500	Exempt	"Feb. 14, 2019"	Ms. Alphie  Douglas		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
37493	Solid Rock Baptist Church	"1340 Gust Lane, CHESAPEAKE, VA  23323"	Religious Exempt Child Day Center	40	36.787652	-76.3428799	(757) 485-9433	Exempt	"Aug. 31, 2018"	Mr. Alvin  Preuitt		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
16121	Southside Church of the Nazarene	"6851 Courthouse Road, CHESTERFIELD, VA  23832"	Religious Exempt Child Day Center	300	37.4058083	-77.5607544	(804) 715-3210	Exempt	"Jan. 15, 2019"	Ms. Vicki  Bohall		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
42543	Speaking Spirit Ministries	"5237 Wilkinson Road, HENRICO, VA  23227"	Religious Exempt Child Day Center	158	37.6054957	-77.4244317	(804) 228-1325	Exempt	"Dec. 11, 2018"	Ms. Jenelle  Robinson		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
26245	St. John the Apostle Catholic Church	"1968 Sandbridge Road, VA BEACH, VA  23456"	Religious Exempt Child Day Center	75	36.7498724	-76.0062774	(757) 821-1100	Exempt	"Jan. 17, 2019"	Ms. Jackie  Grasman		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
34101	St. Mark Missionary Baptist Church	"2714 Frederick Boulevard, PORTSMOUTH, VA  23704"	Religious Exempt Child Day Center	89	36.815324	-76.3241993	(757) 399-7176	Exempt	8-Jul-19	Mrs. Evelyn L. Edmonds		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
33242	Stonebridge School	"1629-A Jolliff Road, CHESAPEAKE, VA  23321"	Religious Exempt Child Day Center	50	36.80245	-76.437549	(757) 488-2214	Exempt	"Feb. 12, 2019"	Ms. Angela  Riley		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
8176	Tabernacle Baptist Church	"717 North Whitehurst Landing Road, VIRGINIA BEACH, VA  23464"	Religious Exempt Child Day Center	39	36.8186585	-76.1828274	(757) 424-4673	Exempt	"Jan. 14, 2019"	Dean  Mcgary		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
44420	Tabernacle of Love International Ministries	"310 North Arch Road, CHESTERFIELD, VA  23236"	Religious Exempt Child Day Center	25	37.4969552	-77.5704644	(804) 909-2186	Exempt	2-Apr-19	Pastor Cynthia  Price		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
29750	Tree of Life Ministries	"2812 Greenview Drive, LYNCHBURG, VA  24502"	Religious Exempt Child Day Center	309	37.3415436	-79.232509	(434) 455-0294	Exempt	"Aug. 1, 2019"	Dr. Fay  Andrist		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
22000	Trinity Baptist Church	"1023 Deep Creek Boulevard, CHESAPEAKE, VA  23323"	Religious Exempt Child Day Center	100	36.7789311	-76.342111	(757) 487-1800	Exempt	"Feb. 8, 2019"	Ms. Debra  Cromwell		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
29642	Virginia Beach Free Will Baptist Church	"210 South Witchduck Road, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	135	36.8356838	-76.1589591	(757) 499-6034	Exempt	21-Jul-18	Ms. Alana  Ripley		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
18343	West End Presbyterian Church	"1600 Atlantic Street, HOPEWELL, VA  23860"	Religious Exempt Child Day Center	78	37.2959419	-77.2992798	(804) 458-6142	Exempt	"Nov. 21, 2018"	Ms. Kim  Blake		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
41488	Westover Hills United Methodist Church	"1705 Westover Hills Boulevard, RICHMOND, VA  23225"	Religious Exempt Child Day Center	44	37.5240427	-77.4870017	(804) 232-7400	Exempt	"Sept. 22, 2018"	Ms. Michele  Zipperer		Not Available	"6:30 am  - 6:00 pm,   Monday - Friday"	
10466	New Light Full Gospel Baptist Church	"5549 Indian River Road, VIRGINIA BEACH, VA  23464"	Religious Exempt Child Day Center	200	36.8021597	-76.1851952	(757) 420-0945	Exempt	"Sept. 22, 2018"	Ms. Kathy  Booker		Not Available	"6:30 am  - 6:30 pm,   Monday - Friday"	
16466	Nokesville Church of the Brethren	"13002 Fitzwater Drive, NOKESVILLE, VA  20181"	Religious Exempt Child Day Center	45	38.7001339	-77.5822251	(703) 594-2685	Exempt	"Sept. 15, 2018"	Ms. Suzanne  Evans		Not Available	"6:30 AM  - 6:30 PM,   Monday - Friday"	
30143	St. Thomas United Methodist Church	"8899 Sudley Road, MANASSAS, VA  20110-4728"	Religious Exempt Child Day Center	150	38.7638239	-77.4784429	(703) 368-5161 (2)	Exempt	"Aug. 29, 2019"	Ms. Veronica  Mcguin		Not Available	"6:30 AM  - 6:30 PM,   Monday - Friday"	
37966	The Bridge Church	"2480 Academy Road, POWHATAN, VA  23139"	Religious Exempt Child Day Center	82	37.5568355	-77.883633	(804) 598-2252	Exempt	"Feb. 26, 2019"	Ms. Kim  Jackson		Not Available	"6:30 am  - 6:30 pm,   Monday - Friday"	
20198	St. John Evangelist Church	"111 John E. Mann Street, WARRENTON, VA  20186"	Religious Exempt Child Day Center	70	38.719443	-77.795317	(540) 347-2458	Exempt	"Dec. 16, 2018"	Ms. Shannon  Lomax		Not Available	"6:30 AM to 7:45 AM  - 3:15 PM to 6:00 PM,   Monday - Friday"	
40810	The Bridge Church of God	"2065 New Dorset Road, POWHATAN, VA  23139"	Religious Exempt Child Day Center	136	37.5168913	-77.8095214	(804) 598-2857	Exempt	"Oct. 9, 2018"	Ms. Candice  Gentry		Not Available	"6:30am  - 6:30pm,   Monday - Friday"	
44562	Vine & Branches Lutheran Church	"25615 Lennox Hale Drive, ALDIE, VA  20105"	Religious Exempt Child Day Center	276	38.9065849	-77.5500768	(571) 267-5900	Exempt	23-Apr-19	Angela  Dudek		Not Available	"6:30am  - 6:30pm,   Monday - Friday"	
16371	Stephens City United Methodist Church	"5291 Main Street, STEPHENS CITY, VA  22655"	Religious Exempt Child Day Center	99	39.0856297	-78.2165059	(540) 869-1368	Exempt	"Oct. 30, 2018"	Ms. Heather  Austin		Not Available	"6:45 a.m.  - 6:15 p.m.,   Monday - Friday"	
44736	St. Gregory the Great Catholic Church	"5361 Virginia Beach Boulevard, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	135	36.8491208	-76.166509	(757) 497-6013	Exempt	26-Mar-19	Ms. Kathy  Walker		Not Available	"6:45 am  - 6:00 pm,   Monday - Friday"	
34334	Our Lady of Mt. Carmel School	"52 Harpersville Road, NEWPORT NEWS, VA  23601"	Religious Exempt Child Day Center	34	37.0524731	-76.472463	(757) 596-2754 (133)	Exempt	"Sept. 5, 2018"	Ms. Christine  Tucker		Not Available	"7:00 a.m.  - 3:00 p.m.,   Monday - Friday"	
20168	Peninsula Community Chapel	"69 Saunders Road, NEWPORT NEWS, VA  23601"	Religious Exempt Child Day Center	65	37.09164	-76.43808	(757) 599-9424	Exempt	27-Apr-19	Ms. Melanie  Seaton		Not Available	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	
18603	Poquoson Baptist Church	"283 Wythe Creek Road, POQUOSON, VA  23662"	Religious Exempt Child Day Center	110	37.113687	-76.3938137	(757) 868-8891 (13)	Exempt	5-Mar-19	Ms. Bibiana  Laborte		Not Available	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	
38723	Powhatan Community Church	"4480 Anderson Highway, POWHATAN, VA  23139"	Religious Exempt Child Day Center	150	37.5631452	-77.9607481	(804) 598-2332	Exempt	"Dec. 11, 2018"	Ms. Sarah  Jastram		Not Available	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	
25846	New Bridge Baptist Church	"5701 Elko Road, SANDSTON, VA  23150"	Religious Exempt Child Day Center	350	37.506018	-77.23716	(804) 737-7665	Exempt	28-Apr-19	Ms. Pamela  Sherman		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
37344	Open Door Church	"551 Lake Road, TROY, VA  22974"	Religious Exempt Child Day Center	30	37.9469156	-78.2291981	(434) 589-3673	Exempt	26-May-19	Ms. Vickie  Undercoffer		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
16563	Precious Blood Catholic Church	"1211 East Grandview Avenue, CULPEPER, VA  22701"	Religious Exempt Child Day Center	75	38.487622	-77.995649	(540) 825-9017	Exempt	12-Jul-19	Ms. Monica  Parsons		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
18226	Redland United Methodist Church	"6540 North Frederick Pike, CROSS JUNCTION, VA  22625"	Religious Exempt Child Day Center	91	39.314014	-78.2886879	(540) 888-8476	Exempt	14-Mar-19	Ms. Donna  Mccarty		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
33690	Ridge Baptist Church	"1515 Eastridge Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	135	37.602212	-77.561108	(804) 288-2098	Exempt	12-Mar-19	Ms. Neven  Kalda		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
16967	River Road United Methodist Church	"8800 River Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	82	37.573517	-77.5790899	(804) 754-0227	Exempt	"Sept. 11, 2018"	Ms. Joan  Brennan		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
39399	St. Edward Epiphany Catholic School	"10701 W. Huguenot Road, RICHMOND, VA  23235"	Religious Exempt Child Day Center	75	37.5306711	-77.5944787	(804) 272-2881 (303)	Exempt	"Feb. 15, 2019"	Ms. Michele  Campo		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
9497	St. James's Episcopal Church	"1205 West Franklin Street, RICHMOND, VA  23220"	Religious Exempt Child Day Center	70	37.5513656	-77.4567149	(804) 358-9788	Exempt	"Sept. 15, 2018"	Ms. Diahann  Whittington		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
15873	United Jewish Community of VA Peninsula	"401 City Center Boulevard, NEWPORT NEWS, VA  23606"	Religious Exempt Child Day Center	125	37.0868525	-76.4933154	(757) 930-1422	Exempt	"Nov. 8, 2018"	Ms. Carmela Malkin Kuhn		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
9268	Virginia Hills Baptist Church	"6507 Telegraph Road, ALEXANDRIA, VA  22310"	Religious Exempt Child Day Center	100	38.7759085	-77.1082894	(703) 971-4222 (103)	Exempt	4-Jul-19	Ms. Christine  Page		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
30592	Williamsburg Christian Academy	"101 Schoolhouse Lane, WILLIAMSBURG, VA  23188"	Religious Exempt Child Day Center	50	37.3960487	-76.7901183	(757) 220-1978 (104)	Exempt	"Nov. 17, 2018"	Ms. Rebecca  Burch		Not Available	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
44257	New Kent Christian Center	"2700 Pocahontas Trail, QUINTON, VA  23141"	Religious Exempt Child Day Center	80	37.5048321	-77.1821932	(804) 557-2486	Exempt	"Dec. 7, 2018"	Ms. Shelley  Wilson		Not Available	"7:00 a.m.  - 6:30 p.m.,   Monday - Friday"	
30791	Noble Street Baptist Church	"100 Noble Street, PORTSMOUTH, VA  23703"	Religious Exempt Child Day Center	30	36.8154887	-76.3379952	(757) 399-6440	Exempt	13-Mar-19	Ms. Dena  Jones		Not Available	"7:00 am  - 5:30 pm,   Monday - Friday"	
36373	Shore Christian Academy	"11624 Occohannock Road, EXMORE, VA  23350"	Religious Exempt Child Day Center	45	37.55214	-75.8416705	(757) 442-9791	Exempt	15-Jun-19	Ms. Janice  Kellam		Not Available	"7:00 am  - 5:30 pm,   Monday - Friday"	
16877	Thrasher Memorial United Methodist Church	"707 E. Washington Avenue, VINTON, VA  24179"	Religious Exempt Child Day Center	43	37.2792288	-79.8917624	(540) 344-4125	Exempt	31-Mar-19	Ms. Amy  Hebert		Not Available	"7:00 am  - 5:30 pm,   Monday - Friday"	
8969	Warrenton Baptist Church	"123 Main Street, WARRENTON, VA  20186-3423"	Religious Exempt Child Day Center	100	38.70225	-77.797119	(540) 347-7084	Exempt	"Sept. 15, 2018"	Ms. Laurie  Fetherolf		Not Available	"7:00 AM  - 5:30 PM,   Monday - Friday"	
9181	Thomas Road Baptist Church	"1 Mountain View Road, LYNCHBURG, VA  24502-2272"	Religious Exempt Child Day Center	290	37.3606493	-79.1727943	(434) 832-2074	Exempt	"Nov. 17, 2018"	Ms. Dawne  Hill		Not Available	"7:00 am  - 5:45 pm,   Monday - Friday"	
39151	Mt. Pleasant Mennonite church	"1613 Mt. Pleasant Road, CHESAPEAKE, VA  23322"	Religious Exempt Child Day Center	270	36.7136039	-76.174712	(757) 482-9557	Exempt	8-May-19	Ms. Wendy  Walker		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
39322	New Hope Bible Church	"80 N. Lake Avenue, FRONT ROYAL, VA  22630"	Religious Exempt Child Day Center	90	38.912568	-78.16011	(540) 635-6799	Exempt	"Sept. 12, 2018"	Ms. April  Roth		Not Available	"7:00 AM  - 6:00 PM,   Monday - Friday"	
42064	New Kent Christian Center	"9660 Tunstall Road, NEW KENT, VA  23124"	Religious Exempt Child Day Center	45	37.5494432	-77.1166055	(804) 557-3773	Exempt	24-Jun-19	Ms. Shelley  Wilson		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
39633	Prayer of Faith Temple	"3100 Hill Street, LYNCHBURG, VA  24501"	Religious Exempt Child Day Center	75	37.4075679	-79.1868602	(757) 610-5268	Exempt	6-May-19	Ms. Felicia  Willis		Not Available	"7:00 AM  - 6:00 PM,   Monday - Friday"	
33083	Raven Assembly Of God	"812 Raven Road, RAVEN, VA  24639"	Religious Exempt Child Day Center	48	37.0881649	-81.861113	(276) 963-3227	Exempt	"Sept. 28, 2018"	Ms. Crystal  Johnson		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
38833	Saint Katherine Greek Orthodox Church	"3149 Glen Carlyn Road, FALLS CHURCH, VA  22041"	Religious Exempt Child Day Center	80	38.8606686	-77.1366969	(703) 627-1556	Exempt	"Jan. 30, 2019"	Eleni  Alexopoulou		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
25279	Sandbridge Community Chapel UMC	"3041 Sandpiper Road, VA BEACH, VA  23456"	Religious Exempt Child Day Center	49	36.72223	-75.9364826	(757) 721-2401	Exempt	"Feb. 19, 2019"	Angela  Kirkland		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
9329	Shady Grove United Methodist Church	"8209 Shady Grove Road, MECHANICSVILLE, VA  23111"	Religious Exempt Child Day Center	130	37.6275754	-77.3775716	(804) 559-7690	Exempt	"Oct. 31, 2018"	Ms. Dee  Shifflett		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
16051	St. John Lutheran Church	"8918 Tidewater Drive, NORFOLK, VA  23503"	Religious Exempt Child Day Center	100	36.9394409	-76.2538313	(757) 588-8227	Exempt	"Dec. 16, 2018"	Ms. Stephanie J. Chivers		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
9395	St. John the Evangelist Church	"271 Winchester Street, WARRENTON, VA  20186-2819"	Religious Exempt Child Day Center	70	38.720291	-77.796074	(540) 347-5341	Exempt	"Oct. 2, 2018"	Ms. Julie  Copeland		Not Available	"7:00 AM  - 6:00 PM,   Monday - Friday"	
35419	St. Mark's Lutheran Church	"1008 Franklin Road, S.W., ROANOKE, VA  24016"	Religious Exempt Child Day Center	60	37.2645106	-79.9459825	(540) 344-7144	Exempt	"Sept. 26, 2018"	Keisha L. Christley		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
26244	St. Michael Luthern Church	"2208 Princess Anne Road, VA BEACH, VA  23456"	Religious Exempt Child Day Center	85	36.7604305	-76.0203777	(757) 689-2629	Exempt	"Jan. 13, 2019"	Ms. Stephanie  Herman		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
36092	St. Michael's Anglican Church - Fayatte Campus	"6735 Fayette Street, HAYMARKET, VA  20169-2916"	Religious Exempt Child Day Center	140	38.8116367	-77.6379066	(703) 754-1948	Exempt	26-Mar-19	Ms. Lorrie R Crockett		Not Available	"7:00 AM  - 6:00 PM,   Monday - Friday"	
9015	St. Paul On-The-Shore Lutheran Church	"28281 Main Street, HALLWOOD, VA  23359"	Religious Exempt Child Day Center	48	37.8789259	-75.5813866	(757) 824-3500	Exempt	7-Apr-19	Ms. Marie  Fetterman		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
17100	St. Peters Episcopal Church	"224 South Military Highway, NORFOLK, VA  23502"	Religious Exempt Child Day Center	99	36.8374689	-76.2091109	(757) 466-9392	Exempt	"Nov. 15, 2018"	Ms. Val  Shreve		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
41185	The Gathering at Scott Memorial UMC	"815 Baker Road, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	163	36.8665344	-76.1808806	(757) 401-9722	Exempt	9-Jul-19	Ms. Stacy  Fitzpatrick		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
39980	The Gathering at Scott Memorial United Methodist Church	"2801A Virginia Beach Boulevard, VIRGINIA BEACH, VA  23452"	Religious Exempt Child Day Center	58	36.8424081	-76.0675106	(757) 633-3133	Exempt	"Aug. 13, 2019"	Ms. Stacy  Fitzpatrick		Not Available	"7:00 am  - 6:00 PM,   Monday - Friday"	
14952	Timberlake United Methodist Church	"21649 Timberlake Road, LYNCHBURG, VA  24502"	Religious Exempt Child Day Center	235	37.3280314	-79.2499088	(434) 239-1348	Exempt	"Aug. 16, 2019"	Dr. Dawne  Hill		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
35092	Trinity Episcopal Church	"2217 Columbia Pike, ARLINGTON, VA  22204"	Religious Exempt Child Day Center	76	38.8643461	-77.0819435	(703) 920-8695	Exempt	7-May-19	Ms. Deborah  Ellis		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
41385	Winchester Grace Brethren Church/Grace Academy	"143 Greenwood Road, WINCHESTER, VA  22602"	Religious Exempt Child Day Center	50	39.1869855	-78.1124765	(540) 662-6360	Exempt	27-Jul-18	Rev. Kevin  Mincey		Not Available	"7:00 AM  - 6:00 PM,   Monday - Friday"	
22042	Woodland Baptist Church	"4434 Thomas Nelson Highway, ARRINGTON, VA  22922"	Religious Exempt Child Day Center	69	37.7108646	-78.9278908	(434) 263-6811	Exempt	"Aug. 2, 2019"	Ms. Ginger  Hill		Not Available	"7:00 am  - 6:00 pm,   Monday - Friday"	
41425	Saints Peter & Paul Church/St. Nicholas Learning Center	"4309 Thomas Jefferson Highway, PALMYRA, VA  22963"	Religious Exempt Child Day Center	86	37.8870198	-78.3258923	(434) 589-5201	Exempt	"Sept. 3, 2018"	Ms. Pamela  Dempsey		Not Available	"7:00 AM  - 6:30 PM,   Monday - Friday"	
44166	St. Michael's Anglican Church	"6317 Vint Hill Road, WARRENTON, VA  20187"	Religious Exempt Child Day Center	40	38.7747605	-77.6801418	(703) 754-1948	Exempt	"Oct. 19, 2018"	Ms. Lorrie  Crockett		Not Available	"7:00 AM  - 6:30 PM,   Monday - Friday"	
36274	Trinity Baptist Church	"3601 Dill Road, RICHMOND, VA  23222"	Religious Exempt Child Day Center	127	37.5720789	-77.4079125	(804) 321-6761	Exempt	11-May-19	Ms. Benita  Harvey		Not Available	"7:00 am  - 6:30 pm,   Monday - Friday"	
39206	Wave Church	"2655 Seaboard Road, VIRGINIA BEACH, VA  23456"	Religious Exempt Child Day Center	60	36.7442097	-76.0306504	(757) 962-9403	Exempt	"Aug. 16, 2019"	Mr. Geoph  Beard		Not Available	"7:00 am  - 6:30 pm,   Monday - Friday"	
32733	New Birth Fellowship Ministries	"5745 Orcutt Lane, RICHMOND, VA  23224"	Religious Exempt Child Day Center	78	37.4814529	-77.4988677	(804) 864-1305	Exempt	24-May-19	"Mr. Ralland  Robinson, Jr."		Not Available	"7:00am  - 6:00pm,   Monday - Friday"	
9049	Our Lady of Lourdes School	"8250 Woodman Road, RICHMOND, VA  23228"	Religious Exempt Child Day Center	150	37.6308259	-77.4845013	(804) 262-1770 (444)	Exempt	30-Mar-19	Ms. Kathy R Hedlund		Not Available	"7:00am  - 6:00pm,   Monday - Friday"	
36947	St. Peter Baptist Church	"2040 Mountain Road, GLEN ALLEN, VA  23060"	Religious Exempt Child Day Center	130	37.6571233	-77.4783644	(804) 262-6562	Exempt	"Jan. 7, 2019"	Ms. Lavasia  Williams		Not Available	"7:00am  - 6:00pm,   Monday - Friday"	
8070	Staples Mill Road Baptist Church	"10101 Staples Mill Road, GLEN ALLEN, VA  23060"	Religious Exempt Child Day Center	200	37.6547182	-77.5213578	(804) 672-6813	Exempt	"Nov. 8, 2018"	Ms. Jerri  Lynch		Not Available	"7:00am  - 6:00pm,   Monday - Friday"	
21120	Walnut Grove Baptist Church	"7046 Cold Harbor Road, MECHANICSVILLE, VA  23111"	Religious Exempt Child Day Center	110	37.6013015	-77.3339544	(804) 730-6324	Exempt	"Nov. 26, 2018"	Ms. Kristi  Bowles		Not Available	"7:00am  - 6:00pm,   Monday - Friday"	
35851	The Community Church	"19790 Ashburn Road, ASHBURN, VA  20147"	Religious Exempt Child Day Center	275	39.0665997	-77.4769193	(571) 209-5500 (118)	Exempt	"Dec. 28, 2018"	Jolie  Williams		Not Available	"7:00am  - 6:30pm,   Monday - Friday"	
31790	St. Andrew's Episcopal Church	"45 Main Street, NEWPORT NEWS, VA  23601"	Religious Exempt Child Day Center	110	37.029547	-76.4637006	(757) 596-6261	Exempt	"Sept. 18, 2018"	Ms. Diane  Wallace		Not Available	"7:15 a.m.  - 6:00 p.m.,   Monday - Friday"	
18666	Trinity United Methodist Church	"409 Arnett Boulevard, DANVILLE, VA  24540"	Religious Exempt Child Day Center	193	36.6065544	-79.3977957	(434) 792-7149	Exempt	26-Mar-19	Tara  Ferris		Not Available	"7:15 am  - 6:00 pm,   Monday - Friday"	
32729	St.  Anthony Maronite Catholic Church	"4611 Sadler Road, GLEN ALLEN, VA  23060"	Religious Exempt Child Day Center	75	37.6621663	-77.5845635	(804) 270-7234	Exempt	11-May-19	Msgr . George M. Sebaali		Not Available	"7:15am  - 6:00pm,   Monday - Friday"	
36652	St. Benedict Catholic Church	"3100 Grove Avenue, RICHMOND, VA  23221"	Religious Exempt Child Day Center	50	37.556715	-77.4782188	(804) 254-8850	Exempt	"Sept. 4, 2018"	Mr. Sean  Cruess		Not Available	"7:25 a.m.  - 6:00 p.m.,   Monday - Friday"	
8343	Tabernacle Baptist Church	"1925 Grove Avenue, RICHMOND, VA  23220"	Religious Exempt Child Day Center	65	37.5511267	-77.4645709	(804) 353-2433	Exempt	"Feb. 28, 2019"	Ms. Kristen  O' Sullivan		Not Available	"7:30 a.m  - 6:00 p.m.,   Monday - Friday"	
8151	Urbanna Baptist Church	"121 Watling Street, URBANNA, VA  23175"	Religious Exempt Child Day Center	82	37.6347818	-76.5738953	(804) 758-4783	Exempt	30-Jun-19	Ms. Jane  Folliard		Not Available	"7:30 a.m.  - 5:30 p.m.,   Monday - Friday"	
